EXTRASKELETAL EFFECTS OF VITAMIN D: A CLINICAL GUIDE (hb) 2018,"Focuses exclusively on extraskeletal effects of vitamin D and its deficiency Discusses the role of vitamin D in autoimmune and infectious disease, cancer, diabetes, obesity, cardiovascular disease, neurological disease and cognitive function Ideal for clinical endocrinologists and primary care physicians  While the skeletal effects of vitamin D are well-documented, the role and importance of vitamin D outside of bone health has not been well-established. Vitamin D receptors are located in nearly every tissue of the body, and low levels of vitamin D are associated with a range of various diseases.  This book provides an in-depth examination of these extraskeletal effects of vitamin D and the associations between vitamin D deficiency and various disease states. Beginning with a review of the biochemistry and physiology of vitamin D, subsequent chapters investigate its relationship to autoimmune and infectious diseases, various forms of cancer, endocrine issues such as diabetes, obesity and reproductive function, cardiovascular disease and muscle weakness. Concluding chapters discuss the role of vitamin D in neurological disorders, including Alzheimer's Disease, and cognitive function.  Focusing on extraskeletal effects only across a range of conditions, Extraskeletal Effects of Vitamin D will be an important resource for clinical endocrinologists and primary care physicians.  Author: Emilia Pauline Liao, MD, Assistant Professor, Zucker School of Medicine at Hoftsra/Northwell, Lenox Hill Hospital, Division of Endocrinology, New York, NY, USA","PKR 16,718.00",EMILIA PAULINE LIAO,9783319737416,2019,MEDICAL > ALLERGY / IMMUNOLOGY / ENDOCRINOLOGY / GENETICS,1,Hard Cover,English,254,,http://paramountbooks.com.pk/loginindex.asp?title=EXTRASKELETAL%2DEFFECTS%2DOF%2DVITAMIN%2DD%3A%2DA%2DCLINICAL%2DGUIDE%2D%28hb%29%2D2018&isbn=9783319737416&opt=3&SubCat=06&Cat=06039
"PEDIATRIC ENDOCRINOLOGY, 3e (hb) 2018","A revised and updated edition of the classic 2013 textbook on pediatric endocrinology, including five new chapters and revamped interior design Discusses growth disorders, hypothalamic and pituitary disorders, adrenal disorders, thyroid disorders, mineral and bone disorders, reproductive disorders and contraception, metabolic disorders and endocrine emergencies Includes an updated and consistent chapter format that introduces the problem, reviews its clinical features, presents the diagnostic criteria, and discusses the management strategies with an eye to risks and benefits  A state-of-the-art and concise resource presenting the clinical management of pediatric endocrine diseases and disorders, this third edition of the highly regarded textbook covers the most common and challenging conditions seen by practicing endocrinologists and primary care physicians, including growth, hypothalamic, pituitary, adrenal, thyroid, calcium and bone, and reproductive disorders, as well as metabolic syndromes. This expanded third edition includes new topics such as conditions of overgrowth, low bone density and its management, endocrine issues related to sexual identity, mineralocorticoid disorders and endocrine hypertension, and endocrine emergencies. Some existing chapters are expanded to take into account recent advances in the field. Each chapter contains key points, an introductory discussion of the problem, a review of the clinical features that characterize it, the criteria needed to establish a diagnosis, and a comprehensive therapy section delineating the risks and benefits of the best therapeutic options available. New to this edition are concluding sections in each chapter containing relevant case material and multiple choice review questions.   Pediatric Endocrinology: A Practical Clinical Guide, Third Edition is a comprehensive resource for all clinicians concerned with the myriad endocrinologic disorders seen in children and adolescents.  Author: Sally Radovick, MD  Professor of Pediatrics  Chair, Department of Pediatrics  Senior Associate Dean for Clinical and Translational Research  Robert Wood Johnson Medical School  Physician-in-Chief  Bristol Myers-Squibb Children’s Hospital  Chancellor’s Scholar  New Brunswick, NJ, USA   Madhusmita Misra, MD, MPH  Fritz Bradley Talbot and Nathan Bill Talbot Professor of Pediatrics  Chief of the Division of Pediatric Endocrinology  Massachusetts General Hospital and Harvard Medical School  Boston, MA, USA","PKR 48,115.00",SALLY RADOVICK,9783319737812,2019,MEDICAL > ALLERGY / IMMUNOLOGY / ENDOCRINOLOGY / GENETICS,3,Hard Cover,English,882,images/books/9783319737812.jpg,http://paramountbooks.com.pk/loginindex.asp?title=PEDIATRIC%2DENDOCRINOLOGY%2C%2D3e%2D%28hb%29%2D2018&isbn=9783319737812&opt=3&SubCat=06&Cat=06039
METAL ALLERGY (hb) 2018,"This volume opens by providing a comprehensive overview of the use and regulation of metals in our society, metal properties, and available testing methodologies. Common and uncommon metal allergens and sources of exposure are then reviewed in depth, detailing allergic responses and paying special consideration to select patient populations. In the general population, the prevalence of metal allergy is high. Environmental sources of metal exposure include jewelry, clothing, electronic devices, coins, leather, diet, and occupational exposure. Metal allergy may result in allergic contact dermatitis and systemic contact dermatitis, as well as several less common manifestations. Further, metal allergy has been associated with device failure and/or dermatitis following implantation of medical devices and dental implants. As metals are ubiquitous, this book will be indispensable for a wide range of clinicians and investigators. This handy reference will meet the needs of all health professionals and investigators who are interested in metal allergy and its diagnosis and management.   About the Authors: Jennifer Chen is currently an assistant professor at Stanford University School of Medicine. She holds an MD from Johns Hopkins University and has completed a Howard Hughes Medical Institute fellowship at Stanford University School of Medicine. Dr. Chen has published 25 articles and authored 4 book chapters. Her areas of interest include allergic contact dermatitis and medical dermatology. She regularly delivers presentations at international meetings and has served as a consultant for the Women's Health and Contemporary Pediatrics magazines, Greatist, Reader's Digest, and the local news.   Jacob Thyssen has worked in clinical dermatology for more than 10 years and holds PhD and DmSci degrees from the University of Copenhagen in Denmark, where he is currently an associate professor. He has authored 250 articles, 12 book chapters and 2 textbooks (on patch testing and filaggrin proteins). Dr. Thyssen has received international awards for his research, including the LEO Pharma Research Foundation for best investigator aged below 45 years in the Nordic countries. His research has focused on atopic and contact dermatitis, allergies, and the skin barrier. He has been a research fellow in the USA, visiting Harvard Medical School and UCSF. Dr. Thyssen is a regular speaker at international meetings. He enjoys treating patients with dermatitis and metal allergies on a daily basis in the Gentofte Clinic in Copenhagen, Denmark. ","PKR 24,149.00",JENNIFER K. CHEN,9783319585024,2018,MEDICAL > ALLERGY / IMMUNOLOGY / ENDOCRINOLOGY / GENETICS,1,Hard Cover,English,578,images/books/9783319585024.jpg,http://paramountbooks.com.pk/loginindex.asp?title=METAL%2DALLERGY%2D%28hb%29%2D2018&isbn=9783319585024&opt=3&SubCat=06&Cat=06039
"ANCESTRAL DNA,HUMAN ORIGINS AND MIRGRATIONS (pb) 2018","Ancestral DNA, Human Origins, and Migrations describes the genesis of humans in Africa and the subsequent story of how our species migrated to every corner of the globe. Different phases of this journey are presented in an integrative format with information from a number of disciplines, including population genetics, evolution, anthropology, archaeology, climatology, linguistics, art, music, folklore and history. This unique approach weaves a story that has synergistic impact in the clarity and level of understanding that will appeal to those researching, studying, and interested in population genetics, evolutionary biology, human migrations, and the beginnings of our species.  Key Features Integrates research and information from the fields of genetics, evolution, anthropology, archaeology, climatology, linguistics, art, music, folklore and history, among others Presents the content in an entertaining and synergistic style to facilitate a deep understanding of human population genetics Informs on the origins and recent evolution of our species in an approachable manner  Author: Rene Herrera Ralph Garcia-Bertrand  Rene Herrera Dr. Rene Herrera holds degrees from The City College of the City University of New York (BS), New York University (MS) and Fordham University (Ph.D). He continued his studies in molecular biology/genetic engineering as a post-doctoral associate at The Rockefeller University and New York Medical College. His areas of research include mechanisms underlying control of gene expression at the pre-mRNA splicing level, human evolution and human forensic DNA fingerprinting. He is a frequent contributor to journals in the field of human genetics. Dr. Herrera has established collaborative efforts with several leading scientists worldwide attesting to his philosophy of expanding the reaches of his research. His commitment to creating a professional foundation for future scientific generations has led him to contribute to the education of numerous students as a mentor. A total of 15 Ph.D. and 41 M.S. students obtained their degree under his supervision and hundreds of undergraduate students have benefited from his guidance in conducting research. He is an author of over 200 full length articles. Affiliations and Expertise Visiting Scholar, Colorado College, Colorado Springs, Colorado, USA  Ralph Garcia-Bertrand Ralph Garcia-Bertrand is a Professor of Genetics in the Molecular Biology Department at Colorado College. He holds degrees from the University of Nevada (BS, MS), and The University of California, Riverside (PhD). He continued his studies as a post-doctoral fellow in the Department of Genetics, at the University of California, Berkeley. His research focuses on human population genetics and evolution. Dr. Garcia-Bertrand has won several teaching awards and has been the Director of undergraduate education programs funded by IBM, the Howard Hughes Medical Institute, and the Freeman Foundation. He has been a subcommittee member for various NIH research, educational, and underrepresented student programs for over 22 years. He is a lifetime member of the Society for the Advancement of Chicanos and Native Americans in Science, and the National Association of Biology Teachers. He teaches general and advanced genetics, human evolution, and a course on the ethics of genetics.  Affiliations and Expertise Verner Reed Professor of Genetics, Colorado College, Colorado Springs, Colorado, USA","PKR 16,338.00",RENE J. HERRERA,9780128041246,2018,MEDICAL > ALLERGY / IMMUNOLOGY / ENDOCRINOLOGY / GENETICS,1,Paperback,English,588,images/books/9780128041246.jpg,http://paramountbooks.com.pk/loginindex.asp?title=ANCESTRAL%2DDNA%2CHUMAN%2DORIGINS%2DAND%2DMIRGRATIONS%2D%28pb%29%2D2018&isbn=9780128041246&opt=3&SubCat=06&Cat=06039
"REVIEW OF MEDICAL MICROBIOLOGY & IMMUNOLOGY, 15e", ,"PKR 3,261.00",LEVINSON,9781260288445,2018,MEDICAL > ALLERGY / IMMUNOLOGY / ENDOCRINOLOGY / GENETICS,15,None,English,,images/books/9781260288445.jpg,http://paramountbooks.com.pk/loginindex.asp?title=REVIEW%2DOF%2DMEDICAL%2DMICROBIOLOGY%2D%26%2DIMMUNOLOGY%2C%2D15e&isbn=9781260288445&opt=3&SubCat=06&Cat=06039
ATLAS OF INHERITED METABOLIC DISEASES 3e (hb),,"PKR 28,525.00",WILLIAM L. NYHAN,9781138196599,2018,MEDICAL > ALLERGY / IMMUNOLOGY / ENDOCRINOLOGY / GENETICS,3,Hard Cover,English,888,images/books/9781138196599.jpg,http://paramountbooks.com.pk/loginindex.asp?title=ATLAS%2DOF%2DINHERITED%2DMETABOLIC%2DDISEASES%2D3e%2D%28hb%29&isbn=9781138196599&opt=3&SubCat=06&Cat=06039
THYROID NODULES: DIAGNOSIS AND MANAGEMENT (hb) 2018,"Unique and practical, focusing exclusively on diagnosis and management of thyroid nodules, utilizing the most current evidence Covers etiology and pathology, examination and imaging, fine needle aspiration, and treatment strategies including thyroxine therapy and minimally invasive surgery Written and edited by US and international experts in the treatment of thyroid disorders  Utilizing the most current evidence, this practical book is the first publication of its kind to focus exclusively on the clinical and laboratory evaluation and therapy of thyroid nodules, including advances in evaluation and controversies in management. Opening with chapters presenting the epidemiology, history, laboratory and clinical evaluation of thyroid nodules, the use of radioactive isotope ultrasound and CT scanning in diagnosis is then described. The interpretation of thyroid cytology following fine needle aspiration (FNA) biopsies and the use of molecular markers are discussed in detail, as is the controversial use of thyroxine therapy. Following a presentation of the common and minimally invasive surgical approaches to thyroid nodules, chapters on multinodal goiters, incidentalomas and thyroid nodules in children round out the presentation. Written and edited by leading US and international thyroidologists, Thyroid Nodules is a useful, state-of-the-art text for endocrinologists, surgeons, and primary care physicians.   Author: Hossein Gharib, MD, MACP, MACE Professor of Medicine Endocrinology, Diabetes, Metabolism, & Nutrition Mayo Clinic College of Medicine Rochester, MN, USA","PKR 20,433.00",HOSSEIN GHARIB,9783319594736,2018,MEDICAL > ALLERGY / IMMUNOLOGY / ENDOCRINOLOGY / GENETICS,1,Hard Cover,English,231,images/books/9783319594736.jpg,http://paramountbooks.com.pk/loginindex.asp?title=THYROID%2DNODULES%3A%2DDIAGNOSIS%2DAND%2DMANAGEMENT%2D%28hb%29%2D2018&isbn=9783319594736&opt=3&SubCat=06&Cat=06039
"A PRACTICAL GUIDE TO DIABETES MELLITUS, 8e (pb) 2018",,"PKR 4,603.00",NIHAL  M.D. THOMAS,9789352701650,2018,MEDICAL > ALLERGY / IMMUNOLOGY / ENDOCRINOLOGY / GENETICS,8,Paperback,English,698,images/books/9789352701650.jpg,http://paramountbooks.com.pk/loginindex.asp?title=A%2DPRACTICAL%2DGUIDE%2DTO%2DDIABETES%2DMELLITUS%2C%2D8e%2D%28pb%29%2D2018&isbn=9789352701650&opt=3&SubCat=06&Cat=06039
CLINICAL FOCUS SERIES: DIABETES MELLITUS (pb) 2018,,"PKR 2,065.00",ROMESH KHARDORI,9789352701803,2018,MEDICAL > ALLERGY / IMMUNOLOGY / ENDOCRINOLOGY / GENETICS,1,Paperback,English,180,images/books/9789352701803.jpg,http://paramountbooks.com.pk/loginindex.asp?title=CLINICAL%2DFOCUS%2DSERIES%3A%2DDIABETES%2DMELLITUS%2D%28pb%29%2D2018&isbn=9789352701803&opt=3&SubCat=06&Cat=06039
FUNDAMENTALS OF PAIN MEDICINE (pb) 2018,"Provides a quick intro to pain medicine for readers from a wide range of backgrounds  Highlights key contents that trainees are expected to master for the American Board of Anesthesiology's pain medicine subspecialty examination  Written by leading professionals in pain medicine and management  Characterized by clarity and straddling the line between scope and depth of information, this concise book provides physicians a comprehensive overview of pain medicine.  Chapters are written by some of the leading minds in pain medicine and feature case studies, key points and suggested readings.  Multidisciplinary approaches to the clinical and financial challenges of pain with the goal of improving patient quality of life are also discussed.  Additionally, the book is in is in tight alignment with the information that trainees are expected to master for the American Board of Anesthesiology’s pain medicine subspecialty certification, as outlined by the Joint Council on Anesthesiology Examinations; it covers the diagnosis of pain states, the management of pain, acute pain, radicular pain, neuropathic pain, chronic visceral pain, headaches, and special populations.  This book is a must-have for anyone new to pain medicine or studying for the subspecialty certification.  Author: Jianguo Cheng, MD, PhD  Professor of Anesthesiology  President-elect, American Academy of Pain Medicine  Director, Cleveland Clinic Multidisciplinary Pain Medicine Fellowship Program  Departments of Pain Management and Neurosciences  Cleveland Clinic Anesthesiology Institute and Lerner Research Institute  Cleveland, OH   Richard W. Rosenquist, MD  Chairman, Department Pain Management  Cleveland Clinic  Cleveland, OH","PKR 14,860.00",JIANGUO CHENG,9783319649207,2018,MEDICAL > ANAESTHESIA,,Paperback,English,359,images/books/9783319649207.jpg,http://paramountbooks.com.pk/loginindex.asp?title=FUNDAMENTALS%2DOF%2DPAIN%2DMEDICINE%2D%28pb%29%2D2018&isbn=9783319649207&opt=3&SubCat=06&Cat=06002
MORGAN AND MIKHAIL'S CLINICAL ANESTHESIOLOGY 6e,,"PKR 6,040.00",JOHN F. BUTTERWORTH,9781260288438,2018,MEDICAL > ANAESTHESIA,6,None,English,1393,images/books/9781260288438.jpg,http://paramountbooks.com.pk/loginindex.asp?title=MORGAN%2DAND%2DMIKHAIL%27S%2DCLINICAL%2DANESTHESIOLOGY%2D6e&isbn=9781260288438&opt=3&SubCat=06&Cat=06002
ANAESTHESIA FOR PATIENTS WITH ENDOCRINE DISEASE (hb) 2010,"Apart from diabetes mellitus, endocrine diseases requiring surgical treatment are relatively uncommon. However, when they do occur, they frequently present major clinical anaesthestic problems that require extensive knowledge of the pathophysiology of the condition, and considerable anaesthetic expertise. This book provides the anaesthetist with a comprehensive examination of each of the endocrine conditions, covering underlying pathophysiological problems, and guidance on optimal anaesthetic care. It will be of use to trainee and consultant anaesthetists working in both specialist endocrine wards and general surgery wards where a patient with endocrine disease might present.  Authors: Edited by Mike James, Department of Anaesthesia, University of Cape Town, and Groote Schuur Hospital, Cape Town, South Africa  Contributors: John G. T. Augoustides, Associate Professor, Cardiovascular and Thoracic Anesthesiology and Critical Care, Department of Anesthesiology and Critical Care, University of Pennsylvania School of Medicine, USA Anis S. Baraka, Professor of Anesthesiology, American University of Beirut, Beirut, Lebanon Insung Chung, Senior Resident in Cardiac Anesthesiology and Critical Care, Department of Anesthesiology and Critical Care, University of Pennsylvania School of Medicine, USA Joel Dave, Department of Medicine, University of Cape Town, Faculty of Health Sciences, Cape Town, South Africa P. A. Farling, Royal Victoria Hospital, Belfast, N. Ireland M. F. M. James Department of Anaesthesia, University of Cape Town, and Groote Schuur Hospital, Cape Town, South Africa Tom R. Kurzawinski, Consultant Endocrine and Pancreatic Surgeon, Centre for Endocrine Surgery, UCLH, RFH & GOSH, UK Naomi Levitt, Department of Medicine, UCT Faculty of Health Sciences, Cape Town, South Africa  Jeffrey J. Pasternak, Assistant Professor of Anesthesiology, Mayo Clinic College of Medicine,  Rochester, MN, USA Prakash Patel, Senior Resident in Cardiac Anesthesiology and Critical Care, Department of Anesthesiology and Critical Care, University of Pennsylvania School of Medicine, USA Philipp Riss, Section of Endocrine Surgery, Division of General Surgery, Department of Surgery, Medical University Vienna, Vienna, Austria Ian Ross, Department of Medicine, UCT Faculty of Health Sciences, Cape Town, South Africa  W. J. Russell, Department of Anaesthesia, Royal Adelaide Hospital, Adelaide, Australia Eva Schaden, Department of Anaesthesia, General Intensive Care, and Pain Management, Medical University Vienna, Vienna, Austria John Sear, Professor, Nuffield Department of Anaesthetics, University of Oxford, UK J. A. Silverside, Department of Medical Genetics, Queen's University Belfast, UK Christian K. Spiss, Department of Anaesthesia, General Intensive Care, and Pain Management, Medical University Vienna, Vienna, Austria","PKR 22,361.00",MIKE JAMES,9780199570256,2018,MEDICAL > ANAESTHESIA,1,Hard Cover,English,280,,http://paramountbooks.com.pk/loginindex.asp?title=ANAESTHESIA%2DFOR%2DPATIENTS%2DWITH%2DENDOCRINE%2DDISEASE%2D%28hb%29%2D2010&isbn=9780199570256&opt=3&SubCat=06&Cat=06002
NURSE ANESTHESIA POCKET GUIDE: A RESOURCE FOR STUDENTS AND CLINICIANS 3e 2016,"Nurse Anesthesia Pocket Guide: A Resource for Students and Clinicians, Third Edition provides easy-to-use and concise information that nurse anesthetists working in the operating room need to know. It includes general anesthesia principles, obstetrics, pediatrics, regional anesthesia, and medication charts.  Completely updated and revised, the Third Edition provides additional information on anesthetic complications, intraoperative monitoring, expanded content on positioning ramifications and nerve injury, an updated pharmacology chapter, new peripheral nerve blocks, and additional math and pulmonary/cardiac formulas.  ","PKR 8,982.00",LYNN FITZGERALD MACKSEY,9781284115147,2018,MEDICAL > ANAESTHESIA,3,Paperback,English,,,http://paramountbooks.com.pk/loginindex.asp?title=NURSE%2DANESTHESIA%2DPOCKET%2DGUIDE%3A%2DA%2DRESOURCE%2DFOR%2DSTUDENTS%2DAND%2DCLINICIANS%2D3e%2D2016&isbn=9781284115147&opt=3&SubCat=06&Cat=06002
A PRACTICE OF ANESTHESIA FOR INFANTS AND CHILDREN 6e (pb) 2018,,"PKR 39,229.00",CHARLES J. COTE,9780323429740,2018,MEDICAL > ANAESTHESIA,6,Paperback,English,1280,,http://paramountbooks.com.pk/loginindex.asp?title=A%2DPRACTICE%2DOF%2DANESTHESIA%2DFOR%2DINFANTS%2DAND%2DCHILDREN%2D6e%2D%28pb%29%2D2018&isbn=9780323429740&opt=3&SubCat=06&Cat=06002
CORE TOPICS IN THORACIC ANESTHESIA (hb) 2009,"Providing an easily readable source of information about the current spectrum of anesthesia and critical care management of patients undergoing thoracic surgery, this book forms part of the successful Core Topics brand. The book provides practical assistance to those commencing careers in thoracic anesthesia and will also to be a useful aide-memoire to those already working in the field. The comprehensive content includes discussion of some of the more contentious issues in the management of thoracic patients as well as giving a flavour of the rapid evolution of new techniques that are of increasing importance in the field, such as lung-assist devices, different modes of ventilation and VAT surgery. Both editors are practising cardiothoracic anesthetists/intensivists at an internationally recognized centre for thoracic surgery, particularly lung transplantation. The contributors are chosen for their clinical expertise and to give a spectrum of opinion across the range of thoracic anesthesia.  Authors:: Cait P. Searl (Editor), Sameena T. Ahmed (Editor)","PKR 16,015.00",CAIT P. SEARL,9780521867122,2018,MEDICAL > ANAESTHESIA,1,Hard Cover,English,230,images/books/9780521867122.jpg,http://paramountbooks.com.pk/loginindex.asp?title=CORE%2DTOPICS%2DIN%2DTHORACIC%2DANESTHESIA%2D%28hb%29%2D2009&isbn=9780521867122&opt=3&SubCat=06&Cat=06002
"POST-ANESTHESIA CARE: SYMPTOMS, DIAGNOSIS AND MANAGEMENT (pb) 2016",,"PKR 10,814.00",JAMES W. HEITZ,9781107642218,2018,MEDICAL > ANAESTHESIA,,None,English,,images/books/9781107642218.jpg,http://paramountbooks.com.pk/loginindex.asp?title=POST%2DANESTHESIA%2DCARE%3A%2DSYMPTOMS%2C%2DDIAGNOSIS%2DAND%2DMANAGEMENT%2D%28pb%29%2D2016&isbn=9781107642218&opt=3&SubCat=06&Cat=06002
MANUAL OF ANESTHESIA PRACTICE (CAMBRIDGE POCKET CLINICIANS) (pb) 2007,,"PKR 12,065.00",MANUEL PARDO,9780521709354,2018,MEDICAL > ANAESTHESIA,,None,English,,images/books/9780521709354.jpg,http://paramountbooks.com.pk/loginindex.asp?title=MANUAL%2DOF%2DANESTHESIA%2DPRACTICE%2D%28CAMBRIDGE%2DPOCKET%2DCLINICIANS%29%2D%28pb%29%2D2007&isbn=9780521709354&opt=3&SubCat=06&Cat=06002
BASICS OF ANESTHESIA: FIRST SOUTH ASIA EDITION (pb) 2018,,"PKR 6,749.00",BATRA,9788131253014,2018,MEDICAL > ANAESTHESIA,1,Paperback,English,964,images/books/9788131253014.jpg,http://paramountbooks.com.pk/loginindex.asp?title=BASICS%2DOF%2DANESTHESIA%3A%2DFIRST%2DSOUTH%2DASIA%2DEDITION%2D%28pb%29%2D2018&isbn=9788131253014&opt=3&SubCat=06&Cat=06002
