"AIRFORCE MAINTENANCE AND PLANNING (hb)2010","Any air force in the world, which desires to be self sufficient in aircraft maintenance, has to have its own repair/ overhaul agencies for servicing the fleet of aircraft, aero-engines, rotables and other associated equipment; a task which requires careful advance planning and investment.  In this book, an attempt has been made to pen down the genesis of assessing spares requirement for 1st, 2nd, 3rd and 4th line servicing of airframes and aero-engines with particular emphasis on forecasting optimum number of repair/ overhaul arisings of air frames / aero-engines and rotables and the optimum number of repair / overhauls that should actually be undertaken so as not to inflate the inventory of serviceable assets beyond authorized limits. The theories related to assessment of optimum quanta of spares for undertaking the repair / overhaul tasks as well as first and second line servicing as also the associated terminologies have been explained lucidly. R P CHATTERJEE","PKR 681.00","R. P. CHATTERJEE",9788182744400,2010,"GENERAL INTEREST > AERONAUTICAL / AVIATION",1,"Hard Cover",English,119,images/books/9788182744400.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9788182744400&opt=3&sUBcAT=05
"HISTORICAL DICTIONARY OF AIR INTELLIGENCE (hb)2010","From the moment man learned how to ascend off the ground; the strategic significance of air intelligence became apparent. This relatively new discipline?the first dedicated air reconnaissance missions were undertaken in 1870 during the siege of Paris when tethered French balloons were employed to spot enemy positions and direct artillery fire onto them?has developed at an astonishing speed. Over the past century air intelligence has moved from hazardous observation balloons to micro-circuitry  which can send pictures from a video camera mounted on a remotely-controlled vehicle the size of a hummingbird. The Historical Dictionary of Air Intelligence relates the evolving history of the rapidly advancing field of air intelligence. A chronology an introductory essay  and cross-referenced dictionary entries on the agencies agents operations equipment tradecraft and jargon of air intelligence make this reference as essential as it is fascinating.  Glenmore S. Trenear-Harvey heads Intel Research based in London and lectures across the globe. His involvement with the intelligence subject dates back to his days as a pilot with the Royal Air Force.","PKR 2,296.00","GLENMORE S HARVEY",9780810859821,2010,"GENERAL INTEREST > AERONAUTICAL / AVIATION",1,"Hard Cover",English,219,images/books/9780810859821.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9780810859821&opt=3&sUBcAT=05
"FLIGHT: 100 YEARS OF AVIATION","100 years of airborne innovation and adventure for aviation fans - in a new compact edition  From the Wright brothers' first powered flight, to Concorde's final voyage and the tragic crash of the Columbia, take a sky-high journey through the history of aviation.   Charting the trailblazers, jet test pilots and constant progress at the cutting-edge of technology, every aspect of flight is explored. Recalling memorable events - record-breaking flights, aerial warfare and terrorist hijackings - this is the story of how man's dream to fly became a reality and central to modern history.  Endorsed by the Smithsonian Institution's National Air and Space Museum and the Imperial War Museum, Duxford.  Author: Reg Grant","PKR 2,199.00","REG GRANT",9781405353427,2010,"GENERAL INTEREST > AERONAUTICAL / AVIATION",1,"Hard Cover",English,452,images/books/9781405353427.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9781405353427&opt=3&sUBcAT=05
"COASTAL ENGINEERING 2e(hb)2011","Historically, much harm has been done by well-meaning coastal engineering attempts, which seemed like good ideas on paper but which failed to allow for practical issues. For this reason, it is vital that theories and models are well grounded in practice.   This second edition brings the models and examples of practice up to date. It has expanded coverage of tsunamis and generating energy from waves to focus both on the great dangers and the great opportunities that the ocean presents to the coastal zone. With an emphasis on practice and detailed modelling, this is a thorough introduction to all aspects of coastal processes, morphology, and design of coastal defences. It describes numerous case studies to illustrate the successful application of mathematical modelling to real-world practice.   A must-have book for engineering students looking to specialize in coastal engineering and management. ","PKR 20,801.00","DOMINIC REEVE",9780415583527,2011,"GENERAL INTEREST > AERONAUTICAL / AVIATION",2,"Hard Cover",English,,images/books/9780415583527.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9780415583527&opt=3&sUBcAT=05
"THE VULCAN STORY (hb) 2017","The RAF's huge delta-wing Vulcan jet nuclear bomber is an enduring image of the Cold War era. One of the cornerstones of Britain's nuclear deterrent, in later years it was adapted for conventional bombing and saw active service in the Falklands War. Avro Vulcan XH558 was the first Vulcan B2 to enter service with the RAF in July 1960, and the last to fly (with the RAF Vulcan Display Flight in 1992). Since then, determined and extensively publicized efforts have been made to return XH558 to the air, recently boosted by financial support from the Heritage Lottery Fund. It is hoped that the Vulcan will return to the sky in early 2006, and commence airshow appearances. In this full-color tribute to the Avro Vulcan, aviation journalist and author Peter R. March discusses its development and provides a detailed history of XH558 and the efforts to get it airworthy once more. In some ways when the restored Vulcan XH558 takes to the skies again in 2006, it will fill the gap left by the grounding of the last Concorde.  About the Author PETER R. MARCH is an aviation author, photographer and journalist. He is the editor of the RAF and USAF Yearbooks for the RAF Benevolent Fund/Royal International Air Tattoo, a regular contributor to Aircraft Illustrated magazine, editor of Ian Allan's yearly abc Military Aircraft, and author of more than fifty books in his own right on aviation subjects. He lives in Bristol.  ","PKR 695.00","PETER MARCH",9780750943994,2017,"GENERAL INTEREST > AERONAUTICAL / AVIATION",1,"Hard Cover",English,120,images/books/9780750943994.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9780750943994&opt=3&sUBcAT=05
"THE CONCORDE STORY (hb) 2017","Public interest in the Concorde story shows little sign of abating, despite the aircraft having been retired from airline service in November 2003. With British Airways' Concordes now on public display at various locations around the world, including examples at Heathrow Airport, Bristol (Filton), Yeovilton (Fleet Air Arm Museum), Weybridge (Brooklands Museum), Manchester (Museum of Science and Technology) and the Museum of Flight in Scotland (East Fortune) the time is ripe for a budget-priced pocket-sized layman's chronological account of the Concorde story that will appeal to Concorde visitors and Concorde enthusiasts alike. The Concorde Story is an attractive picture-led account with a short but authoritative text supported by a comprehensive selection of 80 colour and black and white photographs showing Concorde at all stages of its life. Peter R. March's narrative covers the background (how it came about, from drawing board to first flight); testing times (development flying and proving the aircraft); the fight for survival (political and airline problems); into service (transatlantic routes with BA and Air France); success and disaster (records, passenger appeal and tragedy in Paris); and grounded (the final year and the end of the story - or is it really?)  About the Author  Peter March is an aviation author, photographer and journalist. He is the editor of the RAF and USAF yearbooks for the RAF Benevolent Fund/Royal International Air Tattoo, a regular contributor to Aircraft Illustrated Magazine, editor of Ian Allan's yearly abc Military Aircraft, and author of more than 50 books in his own right on aviation subjects. He lives in Bristol","PKR 695.00","PETER MARCH",9780750939805,2017,"GENERAL INTEREST > AERONAUTICAL / AVIATION",1,"Hard Cover",English,128,images/books/9780750939805.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9780750939805&opt=3&sUBcAT=05
"GREAT HOTELS OF THE WORLD: HOTEL RESTAURANT (VOL 5) (hb)1992",,"PKR 3,975.00","HIRO KISHIKAWA",4309715850,1992,"GENERAL INTEREST > ARCHITECTURE",1,"Hard Cover",English,191,images/books/4309715850.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=4309715850&opt=3&sUBcAT=05
"HISTORY OF OTTOMAN ARCHITECTURE, A (pb)1992",,"PKR 5,398.00","GODFREY GOODWIN",0500274290,1992,"GENERAL INTEREST > ARCHITECTURE",1,Paperback,English,511,images/books/0500274290.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=0500274290&opt=3&sUBcAT=05
"WATER TEMPLE, THE (hb)1994",,"PKR 1,295.00","D. MEYHOFER",185490387X,1994,"GENERAL INTEREST > ARCHITECTURE",1,"Hard Cover",English,112,,http://paramountbooks.com.pk/loginindex.asp?isbn=185490387X&opt=3&sUBcAT=05
"WORLD ARCHITECTURE: NBBJ (pb)1994",,"PKR 495.00",". . .",0956975835,1994,"GENERAL INTEREST > ARCHITECTURE",1,Paperback,English,,,http://paramountbooks.com.pk/loginindex.asp?isbn=0956975835&opt=3&sUBcAT=05
"WORLD ARCHITECTURE: GUNNAR BIRKERTS (pb)1994",,"PKR 495.00","GUNNAR BIRKERTS",0956975836,1994,"GENERAL INTEREST > ARCHITECTURE",1,Paperback,English,152,,http://paramountbooks.com.pk/loginindex.asp?isbn=0956975836&opt=3&sUBcAT=05
"WORLD ARCHITECTURE: KPF INTERNATIONAL (pb)",,"PKR 495.00","PETER BONFIGIMAGES",0956975834,1994,"GENERAL INTEREST > ARCHITECTURE",1,Paperback,English,128,,http://paramountbooks.com.pk/loginindex.asp?isbn=0956975834&opt=3&sUBcAT=05
"CAPTORS OF TIME: MONUMENTS OF THE MILLENNIUM (hb)2001",,"PKR 1,038.00","ACHALA MOULIK",817476271X,2001,"GENERAL INTEREST > ARCHITECTURE",1,"Hard Cover",English,209,images/books/817476271X.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=817476271X&opt=3&sUBcAT=05
"ARCHITECTURAL RENDERING: THE TECHNIQUES OF CONTEMPORARY PRES (pb)2002",,"PKR 150.00",HALSE,007100498X,2002,"GENERAL INTEREST > ARCHITECTURE",1,Paperback,English,,,http://paramountbooks.com.pk/loginindex.asp?isbn=007100498X&opt=3&sUBcAT=05
"DAMPNESS IN BUILDINGS 2e(pb)2003",,"PKR 5,720.00","T. A. OXLEY",0750620595,2003,"GENERAL INTEREST > ARCHITECTURE",2,Paperback,English,128,images/books/0750620595.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=0750620595&opt=3&sUBcAT=05
"LEGACIES FOR THE FUTURE: CONTEMPORARY ARCHITECTURE IN ISLAMIC SOCIETIES",,"PKR 2,292.00","VON CYNTHIA C. DAVIDSON",0500280878,2003,"GENERAL INTEREST > ARCHITECTURE",1,Paperback,English,175,images/books/0500280878.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=0500280878&opt=3&sUBcAT=05
"STUDING THE BUILT ENVIRONMENT (pb)2004",,"PKR 1,870.00","MARION TEMPLE",0333969197,2004,"GENERAL INTEREST > ARCHITECTURE",1,Paperback,English,212,images/books/0333969197.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=0333969197&opt=3&sUBcAT=05
"ARCHITECTURE OF ADDITIONS: DESIGN AND REGULATION, THE (pb)2005",,"PKR 4,896.00","PAUL SPENCER BYARD",0393731766,2005,"GENERAL INTEREST > ARCHITECTURE",1,Paperback,English,191,images/books/0393731766.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=0393731766&opt=3&sUBcAT=05
"ARCHITECTURE TRAVELER, THE (pb)2005",,"PKR 3,751.00","SYDNEY LEBLANC",039373174X,2005,"GENERAL INTEREST > ARCHITECTURE",1,Paperback,English,290,images/books/039373174X.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=039373174X&opt=3&sUBcAT=05
"KALHORA PERIOD ARCHITECTURE (hb)2006",,"PKR 400.00","S. HAKIM",9789699310003,2006,"GENERAL INTEREST > ARCHITECTURE",1,"Hard Cover",English,127,images/books/9789699310003.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9789699310003&opt=3&sUBcAT=05
"THE ARCHITECTURE OF HAPPINESS (hb) 2006","What makes a house beautiful? Is it serious to spend your time thinking about home decoration? Why do people disagree about taste? And can buildings make us happy? In ","PKR 1,495.00","ALAIN DE BOTTON",0241142482,2006,"GENERAL INTEREST > ARCHITECTURE",1,"Hard Cover",English,280,images/books/0241142482.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=0241142482&opt=3&sUBcAT=05
"HANDBOOK OF VASTU (pb) 2006",,"PKR 450.00","B. NIRANJAN BABU",8174762930,2006,"GENERAL INTEREST > ARCHITECTURE",1,Paperback,English,176,images/books/8174762930.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=8174762930&opt=3&sUBcAT=05
"VASTU: FREQUENTY ASKED QUESTIONES ANSWERED (pb)2006",,"PKR 404.00","NIRANJAN BABU BANGALORE",817476366X,2006,"GENERAL INTEREST > ARCHITECTURE",1,Paperback,English,141,images/books/817476366X.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=817476366X&opt=3&sUBcAT=05
"VASTU: DIRECTIONAL INFLUENCES ON HUMAN AFFAIRS (pb)2006",,"PKR 450.00","NIRANJAN BABU BANGALORE",8174765581,2006,"GENERAL INTEREST > ARCHITECTURE",1,Paperback,English,234,images/books/8174765581.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=8174765581&opt=3&sUBcAT=05
"MUSEUMS: MASTERPRIECES OF ARCHITECHTURE IN THE WORLD (hb)2007",,"PKR 6,230.00","GIULIA GAMIN",8854402805,2007,"GENERAL INTEREST > ARCHITECTURE",1,"Hard Cover",English,304,images/books/8854402805.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=8854402805&opt=3&sUBcAT=05
"ADVENTURES IN ARCHITECTURE (hb)2007",,"PKR 1,695.00","DAN CRUICKSHANK",0297844440,2007,"GENERAL INTEREST > ARCHITECTURE",1,"Hard Cover",English,288,images/books/0297844440.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=0297844440&opt=3&sUBcAT=05
"100+1 PAKISTANI ARCHITECTS AND THEIR OWN HOUSES (hb)2007","This colourful and attractive book is about houses Pakistani architects have designed for themselves.  It profiles the designs of over one hundred architects, established professionals as well as young practitioners from all over the country. Presented chronologically, these houses reflect the personality, design philosophy and lifestyle of each architect. It is based on the premise that architects, while designing their own houses, are able to express themselves more effectively and without compromise to external factors. Such houses are therefore likely to be the truest possible expressions of the owner-architects abilities and attitudes.   Collectively these houses and home interiors also represent an evolving social history of urban living in Pakistan. With photos, plans and a number of short essays reflecting on the architecture scene in Pakistan, the book will be of interest for personal collection, as a gift, for libraries, and for scholars of Pakistani and South Asian architectural theory and criticism. The book's foreword is written by Arif Hasan.   Mukhtar Husain, the author, is a well-known professional practicing in Pakistan since 1973. Besides his involvement with building and planning projects, he has been teaching and writing for over thirty years.  Author: Mukhtar Husain, Rumana Husain (Illustrator) ","PKR 2,500.00","MUKHTAR HUSAIN",9698559000,2007,"GENERAL INTEREST > ARCHITECTURE",1,"Hard Cover",English,240,images/books/9698559000.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9698559000&opt=3&sUBcAT=05
"COLLINS COMPLETE OUTDOOR DIY: EASIER, SAFER, SMARTER (hb)2008","An extension of the international bestselling Collins Complete DIY Manual, this book offers expert, up-to-date information on making successful, safe, and cost-effective changes to any outdoor space. Packed with user-friendly photos, comprehensive instructions, and advice about tools and techniques, it spans all aspects of outdoor improvements—from bricklaying, concreting, and decking to planning gardens and installing water features—making it a must-have for both the DIY novice and expert alike. ","PKR 895.00","ALBERT JACKSON",9780007266715,2008,"GENERAL INTEREST > ARCHITECTURE",1,"Hard Cover",English,72,images/books/9780007266715.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9780007266715&opt=3&sUBcAT=05
"ADVENTURES IN ARCHITECTURE (pb)2009",,"PKR 895.00","DAN CRUICKSHANK",9780753824160,2009,"GENERAL INTEREST > ARCHITECTURE",1,Paperback,English,357,images/books/9780753824160.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9780753824160&opt=3&sUBcAT=05
"HAND BOOK OF ISLAMIC ARCHITECTURE, A (hb)2011",,"PKR 1,731.00","AMIR ANSARI",9788178846972,2011,"GENERAL INTEREST > ARCHITECTURE",1,"Hard Cover",English,254,,http://paramountbooks.com.pk/loginindex.asp?isbn=9788178846972&opt=3&sUBcAT=05
"THE EDIFICE COMPLEX THE ARCHITECTURE OF POWER (pb)2011","Why do presidents and prime ministers, tycoons and tyrants share such a fascination with grand designs? Is it to impress or terrify, to wield state power, make a bid for immortality or just satisfy their egos? From Hitler's vast Chancellery to Saddam Hussein's Mother of all Battles mosque, from Olympic stadiums to Donald Trump's excesses, Deyan Sudjic examines the murky relationship between buildings, money and politics, revealing the power of architecture – and the architecture of power.   Author: Deyan Sudjic ","PKR 995.00","DEYAN SUDJIC",9780241952771,2011,"GENERAL INTEREST > ARCHITECTURE",1,Paperback,English,455,images/books/9780241952771.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9780241952771&opt=3&sUBcAT=05
"MASTER BUILDER: SKYSCRAPERS BUILD YOUR OWN MODELS OF THE WORLD'S MOST FAMOUS STRUCTURES (INCLUDES: LED LIGHT AND METALLIC ACCENTS) (hb) 2008","When you can't get away to your favorite city, bring your favorite city to you! With the Master Builder Series, you can build your own models of the world's most famous skyscrapers that bedeck America's city skylines from coast to coast. Construct for yourself New York's Empire State Building and Chrysler Building, Chicago's Sears Tower, and San Francisco's Transamerica Pyramid.   o Features intriguing history and stunning photographs of the world's most famous skyscrapers, making it a valuable reference for professional architects and amateur admirers alike.  o Erect the famous Empire State Building, a structural icon that served as a backdrop in much of America's pop culture. (Giant gorilla not included.)   o Go deco when you construct the Chrysler Building, a work of art that has graced New York's skyline since 1929-not only the world's largest skyscraper at the time, but also the world's largest structure.   o Raise one of the world's tallest building in your own home or office as you assemble the Sears Tower.  o San Francisco's skyline just wouldn't be the same without its tallest building, the Transamerica Pyramid-a four-sided pyramid with “wings” on opposite sides of the building.  ","PKR 2,495.00","GRETCHEN G. BANK",9781592238347,2012,"GENERAL INTEREST > ARCHITECTURE",1,"Hard Cover",English,122,images/books/9781592238347.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9781592238347&opt=3&sUBcAT=05
"OF COLOUR AND FORM: THE ART AND ARCHITECTURE OF MA AHED (hb) 2012","He co-founded the Institute of Architects in Pakistan (IAP) in 1957 and, in 1958, the Government School of Architecture (later to become of Architecture department of the Dawood College of Engineering and Technology) in Karachi; he headed t he Government School of Architecture as Principal for six years. In 1964, M A Ahed established his private practice, Ahed Associates, in Karachi. The most prestigious project of his architectural career is the State Bank of Pakistan building in Islamabad, completed in 1970,. He served as an international Jury Member for the Design Competition for the Regentâ€TMs Park Mosque and Islamic Centre in London. The same year, M A Ahed was awarded the Sitara-e- Khidmat by the President of Pakistan for his meritorious service to the nation,. He remained Founding and Advising Partner of Ahed Associates until his death in November 2001.  Author: Shea Akhtar","PKR 3,500.00","SHEA AKHTAR",9789698896058,2012,"GENERAL INTEREST > ARCHITECTURE",1,"Hard Cover",English,295,images/books/9789698896058.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9789698896058&opt=3&sUBcAT=05
"ATLAS OF WORLD ARCHITECTURE","We are living in a time of constantly changing global perspectives. This compendium presents a global perspective for contemporary architecture. It is both a reference work and source of inspiration, with 500 carefully chosen projects from Europe, Asia, Australia and the Americas frm the past five years which are portrayed with texts, drawings and photos. The Atlas of World Architecture gives a detailed overview of today’s architecture between international trends, regional traditions, functional demands and individual styles. Particular emphasis is placed on presenting high-quality masterpieces so far unknown alongside cutting-edge highlights of contemporary building culture. From the selection of projects of a wide range of typologies a global vision emerges.  Author: Markus Sebastian Braun and Michelle Galindo  ","PKR 14,550.00","MARKUS SEBASTIAN BRAUN",9783037681275,2012,"GENERAL INTEREST > ARCHITECTURE",1,"Hard Cover",English,512,images/books/9783037681275.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9783037681275&opt=3&sUBcAT=05
"BERLIN: THE ARCHITECTURE GUIDE","Berlin is not just the capital city and largest metropolis in Germany. It is also characterised by its most varying architectural landscape. The present architecture guide provides access to this structural spectrum. Three proven experts guide the reader.","PKR 5,190.00","RAINER HAUBRICH",9783037680834,2012,"GENERAL INTEREST > ARCHITECTURE",1,Paperback,English,368,images/books/9783037680834.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9783037680834&opt=3&sUBcAT=05
"GREEN DESIGN FOR KIDS (pb)","This book showcases some of the most exciting and innovative environmentally-friendly products for creating wonderful living spaces for children. Children spend such a large amount of their time at home - study, rest, and play - that having a space of their own, where they can develop their creativity and sense of self, is extremely important. It is in this space we can begin to inform children of the value of the environment and sustainability. Green Design for Kids is a magnificently illustrated volume that showcases how recycled, eco-friendly, and bio-degradable materials can be used to create innovative, practical, and stimulating products for children and their spaces the live in.  by Josep Maria Minguet (Editor), Eva Minguet Camara (Illustrator)","PKR 1,195.00","JOSEP MARIA MINGUET",9788415829515,2014,"GENERAL INTEREST > ARCHITECTURE",1,Paperback,English,192,images/books/9788415829515.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9788415829515&opt=3&sUBcAT=05
"HISTORY OF INDIAN ARCHITECTURE: BUDDHIST, JAIN AND HINDU PERIOD","This book has been written with a specific aim of developing Interest among the students towards reading and analyzing the history with love and concern this may also encourage them to go for further enquiry into the subject. The text focuses on the issues and factors which were responsible for the creation of a particular type of structure and It Is Important to understand ","PKR 600.00","COL. MUHAMMAD KHAN",9788123923376,2014,"GENERAL INTEREST > ARCHITECTURE",1,Paperback,English,128,images/books/9788123923376.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9788123923376&opt=3&sUBcAT=05
"DESIGN OF NURSING HOMES AND REHABILITATION FACILITIES (hb) 2015",,"PKR 1,995.00","ROBERT F. CARR",9789881296702,2015,"GENERAL INTEREST > ARCHITECTURE",1,"Hard Cover",English,207,images/books/9789881296702.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9789881296702&opt=3&sUBcAT=05
"INDIAN HIGHER EDUCATION RESEARCH LANDSCAPE IN THE GLOBAL CONTEXT (hb) 2016","Nationally, mapping of intellectual impact of Indian research papers is now being used for policy making and monitoring scientific and social developments. Since citations received by a research paper is one of the major indicators of research impact, citation analysis and bibliometric methodologies provide the necessary quantitative and qualitative performance indicators. Not only individual researchers are mapped, but it also reflects institutional research profile together with impact of national/international collaborative endeavors. In tracking the citations in all domain areas for the period 1970-71 through 2012, the study has benchmarked the national research performance and outputs in all domains of knowledge. The detailed examination and mapping of intellectual impact have captured with complete clarity, the factors and patterns of scholarly networks and development of strategic collaborations at all levels. The document focuses on research-oriented work, which opens up new vistas for the research community. The present document is thus, a comprehensive undertaking of research and research systems on the state of research in India that encompass and goes beyond the compass of higher education. Covering the interest of a wide range of readers including scholars, professionals, researchers, faculty and policy makers, hopefully the volume will find its place in knowledge centres, institutions and all types of libraries.  BY: USHA MUJOO MUNISH","PKR 3,911.00","USHA MUJOO MUNSHI",9788123929477,2016,"GENERAL INTEREST > ARCHITECTURE",1,"Hard Cover",English,626,images/books/9788123929477.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9788123929477&opt=3&sUBcAT=05
"INDIAN CALL GIRLS (hb)",,"PKR 400.00","PROMILA KAPUR",9191042,1900,"GENERAL INTEREST > BIO / AUTOBIOGRAPHIES",1,"Hard Cover",Urdu,264,images/books/9191042.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9191042&opt=3&sUBcAT=05
"INDIAN CALL GIRLS (hb)",,"PKR 400.00","PROMILA KAPUR",9694791537,1900,"GENERAL INTEREST > BIO / AUTOBIOGRAPHIES",1,"Hard Cover",Urdu,264,images/books/9694791537.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9694791537&opt=3&sUBcAT=05
"LONG WALK TO FREEDOM (pb)",,"PKR 995.00","NELSON MANDELA",9780316034784,1900,"GENERAL INTEREST > BIO / AUTOBIOGRAPHIES",1,Paperback,English,638,images/books/9780316034784.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9780316034784&opt=3&sUBcAT=05
"LONG WALK TO FREEDOM (pb)",,"PKR 995.00","NELSON MANDELA",9780316323543,1900,"GENERAL INTEREST > BIO / AUTOBIOGRAPHIES",1,Paperback,English,638,images/books/9780316323543.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9780316323543&opt=3&sUBcAT=05
"LONG WALK TO FREEDOM (pb)",,"PKR 995.00","NELSON MANDELA",9780316548182,1900,"GENERAL INTEREST > BIO / AUTOBIOGRAPHIES",1,Paperback,English,638,images/books/9780316548182.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9780316548182&opt=3&sUBcAT=05
"FAKHR-E-KASHMIR 14 AUG 1948 (hb)",,"PKR 300.00","NABILA ABAR RAJA",99903615,1948,"GENERAL INTEREST > BIO / AUTOBIOGRAPHIES",1,"Hard Cover",English,265,images/books/99903615.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=99903615&opt=3&sUBcAT=05
"ABOUT FACE: THE ODYSSEY OF AN AMERICAN WARRIOR (pb)1990",,"PKR 995.00","COLONEL DAVID H HACKWORTH",0671695347,1990,"GENERAL INTEREST > BIO / AUTOBIOGRAPHIES",1,Paperback,English,875,images/books/0671695347.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=0671695347&opt=3&sUBcAT=05
"YATRA (hb)1991","Mohammad Khalid Akhtar","PKR 100.00","MOHAMMAD KHALID AKHTAR",99910206,1991,"GENERAL INTEREST > BIO / AUTOBIOGRAPHIES",1,"Hard Cover",Urdu,128,,http://paramountbooks.com.pk/loginindex.asp?isbn=99910206&opt=3&sUBcAT=05
