"INTRODUCTION TO AVIONICS (pb)2010","This unique book offers a non-technical, non-manual-style presentation of basic avionics. Focusing primarily on navigation, it provides a basic understanding of avionics designed to serve as both a textbook for students and a reference for practicing technicians.  • Features a comprehensive glossary that includes abbreviations, acronyms and jargon useful in understanding the Avionics industry. • Offers question sets complete with answers that reflect a reasonable cross-section of chapter content to provide students with immediate feedback. • Features a section on transponder mode ","PKR 481.00","DALE R. CUNDY",9788131733172,2010,"ENGINEERING > AERONAUTICAL ENGINEERING",1,Paperback,English,214,images/books/9788131733172.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9788131733172&opt=3&sUBcAT=04
"INTRODUCTION TO FLIGHT (IN SI UNITS) 6e(pb)2010","Noted for its highly readable style, the new edition of this bestseller provides an updated overview of aeronautical and aerospace engineering. Introduction to Flight blends history and biography with discussion of engineering concepts, and shows the development of flight through this perspective.  Anderson covers new developments in flight, including unmanned aerial vehicles, uninhabited combat aerial vehicles, and applications of CFD in aircraft design. Many new and revised problems have been added in this edition. Chapter learning features help readers follow the text discussion while highlighting key engineering and industry applications.  • Space Flight (Astronautics) has been expanded.  • Now covers such topics as supersonic airplanes, unmanned aircraft, rocket staging, orbital maneuvers, transfer orbits, interplanetary space flight and gravity assist trajectories. • This expansion is motivated by NASA's new initiative, Vision of Space Exploration, which is aimed at new human missions to the moon, Mars and beyond.  • Refer to chapter 1 • Would a text that incorporated NASA's new initiative of Vision of Space Exploration be helpful to your course/students?  • Flight Structures and Materials chapter has been expanded.  • Refer to chapter 10  • How do you currently cover wing box design and or the stress skin concept?  • Now covers the basic aspects of wing box design, stress skin concept, as well as some history of aircraft structures.  • New section on the philosophy of airplane design.  • Would your students find it beneficial to learn about the philosophy of airplane design?  • Integrated in the discussion on the evolution of aerodynamics and flight • Explains the ","PKR 2,536.00","JOHN D. ANDERSON",9780070700116,2010,"ENGINEERING > AERONAUTICAL ENGINEERING",6,Paperback,English,826,images/books/9780070700116.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9780070700116&opt=3&sUBcAT=04
"FUNDAMENTALS OF AERODYNAMICS (SI UNITS) 5e(pb)2010","In keeping with its bestselling previous editions, Fundamentals of Aerodynamics, Fifth Edition by John Anderson, offers the most readable, interesting, and up-to-date overview of aerodynamics to be found in any text. The classic organization of the text has been preserved, as is its successful pedagogical features: chapter roadmaps, preview boxes, design boxes and summary section. Although fundamentals do not usually change over time, applications do and so various detailed content is modernized, and existing figures are replaced with modern data and illustrations. Historical topics, carefully developed examples, numerous illustrations, and a wide selection of chapter problems are found throughout the text to motivate and challenge students of aerodynamics.  Self-contained viscous flow sections at the end of various chapters help students contextualize the topic and complement discussion of inviscid flow.   • Self-contained viscous flow sections at the end of various chapters help students contextualize the topic and complement discussion of inviscid flow.  • See Chapter 4 on incompressible inviscid flow over airfoils, there is a viscous flow section that deals with the prediction of skin friction drag on such airfoils. • In your course, how do you cover viscous flow? Would a text that included self contained viscous flow sections be a benefit to your students • In your course, how do you cover viscous flow? Would a text that included self contained viscous flow sections be a benefit to your students?  • See Chapter 4 on incompressible inviscid flow over airfoils, there is a viscous flow section that deals with the prediction of skin friction drag on such airfoils.  • Preview boxes at the beginning of each chapter inform the reader in plain language what to expect from each chapter, and why the material is important and exciting.  Author: John D. Anderson, Jr. is the Curator of Aerodynamics at the National Air & Space Museum Smithsonian Institute and Professor Emeritus at the University of Maryland.","PKR 2,771.00","JOHN D. ANDERSON",9780070700123,2010,"ENGINEERING > AERONAUTICAL ENGINEERING",5,Paperback,English,1034,images/books/9780070700123.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9780070700123&opt=3&sUBcAT=04
"AIRCRAFT DYNAMICS: FROM MODELING TO SIMULATION (hb)2012","Napolitano's Aircraft Dynamics is designed to help readers extrapolate from low level formulas, equations, and details to high level comprehensive views of the main concepts. The text also helps readers with fundamental skills of learning the ","PKR 49,692.00","MARCELLO R. NAPOLITANO",9780470626672,2012,"ENGINEERING > AERONAUTICAL ENGINEERING",1,"Hard Cover",English,706,images/books/9780470626672.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9780470626672&opt=3&sUBcAT=04
"SPACERAFT FORMATION FLYING: DYNAMICS, CONTROL AND NAVIGATION (pb)2012","Space agencies are now realizing that much of what has previously been achieved using hugely complex and costly single platform projects-large unmanned and manned satellites (including the present International Space Station)-can be replaced by a number of smaller satellites networked together. The key challenge of this approach, namely ensuring the proper formation flying of multiple craft, is the topic of this second volume in Elsevier’s Astrodynamics Series, Spacecraft Formation Flying: Dynamics, control and navigation.  In this unique text, authors Alfriend et al. provide a coherent discussion of spacecraft relative motion, both in the unperturbed and perturbed settings, explain the main control approaches for regulating relative satellite dynamics, using both impulsive and continuous maneuvers, and present the main constituents required for relative navigation. The early chapters provide a foundation upon which later discussions are built, making this a complete, standalone offering.  Intended for graduate students, professors and academic researchers in the fields of aerospace and mechanical engineering, mathematics, astronomy and astrophysics, Spacecraft Formation Flying is a technical yet accessible, forward-thinking guide to this critical area of astrodynamics.  Key Features  • The first book dedicated to spacecraft formation flying, written by leading researchers and professors in the field • Develops the theory from an astrodynamical viewpoint, emphasizing modeling, control and navigation of formation flying satellites on Earth orbits • Examples used to illustrate the main developments, with a sample simulation of a formation flying mission included to illustrate high fidelity modeling, control and relative navigation  Authors: Kyle Alfriend | Srinivas Vadali | Pini Gurfil | Jonathan How | Louis Breger","PKR 2,988.00","KYLE ALFRIEND",9789382291077,2012,"ENGINEERING > AERONAUTICAL ENGINEERING",,Paperback,English,382,images/books/9789382291077.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9789382291077&opt=3&sUBcAT=04
"SAFETY DESIGN FOR SPACE SYSTEMS (pb)2012","Progress in space safety lies in the acceptance of safety design and engineering as an integral part of the design and implementation process for new space systems. Safety must be seen as the principle design driver of utmost importance from the outset of the design process, which is only achieved through a culture change that moves all stakeholders toward front-end loaded safety concepts. This approach entails a common understanding and mastering of basic principles of safety design for space systems at all levels of the program organisation.   Fully supported by the International Association for the Advancement of Space Safety (IAASS), written by the leading figures in the industry, with frontline experience from projects ranging from the Apollo missions, Skylab, the Space Shuttle and the International Space Station, this book provides a comprehensive reference for aerospace engineers in industry.   It addresses each of the key elements that impact on space systems safety, including: the space environment (natural and induced); human physiology in space; human rating factors; emergency capabilities; launch propellants and oxidizer systems; life support systems; battery and fuel cell safety; nuclear power generators (NPG) safety; habitat activities; fire protection; safety-critical software development; collision avoidance systems design; operations and on-orbit maintenance.  Key Features * The only comprehensive space systems safety reference, its must-have status within space agencies and suppliers, technical and aerospace libraries is practically guaranteed * Written by the leading figures in the industry from NASA, ESA, JAXA, (et cetera), with frontline experience from projects ranging from the Apollo missions, Skylab, the Space Shuttle, small and large satellite systems, and the International Space Station. * Superb quality information for engineers, programme managers, suppliers and aerospace technologists; fully supported by the IAASS (International Association for the Advancement of Space Safety)  Author: Gary Musgrave Ph.D | Axel Larsen | Tommaso Sgobba","PKR 5,295.00","GARY MUSGRAVE",9789382291091,2012,"ENGINEERING > AERONAUTICAL ENGINEERING",,Paperback,English,191,images/books/9789382291091.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9789382291091&opt=3&sUBcAT=04
"FLUID MECHANICS: AN INTRODUCTION 3e(pb)2012","The third edition of this easy-to-understand text continues to provide students with a sound understanding of the fundamental concepts of various physical phenomena of science of fluid mechanics. It adds a new chapter (Vortex Theory) which presents a vivid interpretation of vortex motions that are of fundamental importance in aerodynamics and in the performance of many other engineering devices. It elaborately explains the dynamics of vortex motion with the help of Helmholtz's theorems and provides illustrations of how the manifestations of Helmholtz's theorems can be observed in daily life.   Several new problems along with answers are added at the end of Chapter 4 on Boundary Layer.  The book is suitable for a one-semester course in fluid mechanics for undergraduate students of mechanical, aerospace, civil and chemical engineering students.  A Solutions Manual containing solutions to end-of-chapter problems is available for use by instructors.   Author  ETHIRAJAN RATHAKRISHNAN, Ph.D., is Professor of Aerospace Engineering at the Indian Institute of Technology Kanpur. He is well known internationally for his research in the area of high-speed jets. The limit for the passive control of jets, called Rathakrishnan Limit, is his contribution to the field of jet research. The concept of breathing blunt nose (BBN), which reduces the positive pressure at the nose and increases the low pressure at the base simultaneously, is his contribution to drag reduction at hypersonic speeds. He has published a large number of research articles in many reputed international journals. He is a Fellow of many professional societies, including the Royal Aeronautical Society.  ","PKR 412.00","ETHIRAJAN RATHAKRISHNAN",9788120345935,2012,"ENGINEERING > AERONAUTICAL ENGINEERING",3,Paperback,English,336,images/books/9788120345935.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9788120345935&opt=3&sUBcAT=04
"AEROSPACE ENGINEERING (pb)2012","Written with a visual appeal and engaging approach, AEROSPACE ENGINEERING, International Edition provides an overview of the broad range of science, technology, engineering and mathematics (STEM) applications in aerospace engineering. An extensive overview of the history of aviation and technological innovations demonstrate the progression of aerospace technology. The use of case studies and real world examples further supports your understanding and application of STEM to aerospace engineering. Real world connections combined with narratives make the technical material easier to comprehend. The book includes a complete glossary of all related aerospace terminology as well as firsthand accounts of aerospace professionals in their chosen career along with career opportunities.   Author:  Ben Senson - Memorial High School, Madison, Wisconsin Jasen Ritter - Vandegrift High School, Austin, TX ","PKR 32,030.00","BEN SENSON",9781111308230,2012,"ENGINEERING > AERONAUTICAL ENGINEERING",,Paperback,English,384,images/books/9781111308230.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9781111308230&opt=3&sUBcAT=04
"ENGINEERING ANALYSIS OF FLIGHT VEHICLES (pb)",,"PKR 3,751.00","HOLT ASHLEY",9780486672137,2015,"ENGINEERING > AERONAUTICAL ENGINEERING",1,Paperback,English,400,images/books/9780486672137.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9780486672137&opt=3&sUBcAT=04
"ENGINEERING ANALYSIS OF FLIGHT VEHICLES (pb)",,"PKR 3,751.00","HOLT ASHLEY",0486672131,2015,"ENGINEERING > AERONAUTICAL ENGINEERING",1,Paperback,English,400,images/books/0486672131.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=0486672131&opt=3&sUBcAT=04
"DISASTER MANAGEMENT (pb) 2016","This book on Disaster Management is an attempt to systematically arrange the learnings and experiences to manage disasters. It contains specific strategies have been laid down effectively to manage disasters. The book is divided into three parts, namely, Part One: Disaster Management: A Prologue; Part Two: Disaster Management Cycle: Practical Applications; Part Three: Contemporary Issues and Challenges in Disaster Management. The major phases of disaster management are dealt with by giving real-life examples.   Author: Dr. Mrinalini Pandey","PKR 1,151.00","MRINALINI PANDEY",9788126549245,2016,"ENGINEERING > AERONAUTICAL ENGINEERING",1,Paperback,English,240,images/books/9788126549245.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9788126549245&opt=3&sUBcAT=04
"UNMANNED AIRCRAFT SYSTEMS (hb) 2016","Covering the design, development, operation and mission profiles of unmanned aircraft systems, this single, comprehensive volume forms a complete, stand-alone reference on the topic. The volume integrates with the online Wiley Encyclopedia of Aerospace Engineering, providing many new and updated articles for existing subscribers to that work.  Author: Richard Blockley (Editor-in-Chief), Wei Shyy (Editor-in-Chief), Ella Atkins (Editor), Anibal Ollero (Editor), Antonios Tsourdos (Editor) ","PKR 46,586.00","RICHARD H BLOCKLEY",9781118866450,2016,"ENGINEERING > AERONAUTICAL ENGINEERING",,"Hard Cover",English,704,images/books/9781118866450.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9781118866450&opt=3&sUBcAT=04
"DIFFERENTIAL GAME THEORY WITH APPLICATIONS TO MISSILES AND AUTONOMOUS SYSTEMS GUIDEANCE (hb) 2017","Differential Game Theory with Applications to Missiles and Autonomous Systems explains the use of differential game theory in autonomous guidance and control systems.  The book begins with an introduction to the basic principles before considering optimum control and game theory. Two-party and multi-party game theory and guidance are then covered and, finally, the theory is demonstrated through simulation examples and models and the simulation results are discussed. Recent developments in the area of guidance and autonomous systems are also presented.  Key features:  Presents new developments and how they relate to established control systems knowledge.  Demonstrates the theory through simulation examples and models. Covers two-party and multi-party game theory and guidance. Accompanied by a website hosting MATLAB® code. The book is essential reading for researchers and practitioners in the aerospace and defence industries as well as graduate students in aerospace engineering.  Author: Farhan A. Faruqi Farhan A. Faruqi  Defence Science and Technology Organisation, Australia  Professor Dr. Farhan A. Faruqi is the Head of the Intelligent Autonomous Systems Research Guidance and Control Group in the Defence Science and Technology Organisation in Australia. He is also an Adjunct Professor at the University of South Australia. His main areas of expertise include autonomous systems navigation; guidance and control; target tracking; and intelligent autonomous systems. He has more than twenty years' experience in the Aerospace and Defence Industry in the UK, USA, and Australia. ","PKR 23,702.00","FARHAN A. FARUQI",9781119168478,2017,"ENGINEERING > AERONAUTICAL ENGINEERING",1,"Hard Cover",English,216,images/books/9781119168478.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9781119168478&opt=3&sUBcAT=04
"EXPERIMENTAL AERODYNAMICS (hb) 2017","Experimental Aerodynamics provides an up to date study of this key area of aeronautical engineering. The field has undergone significant evolution with the development of 3D techniques, data processing methods, and the conjugation of simultaneous measurements of multiple quantities. Written for undergraduate and graduate students in Aerospace Engineering, the text features chapters by leading experts, with a consistent structure, level, and pedagogical approach. Fundamentals of measurements and recent research developments are introduced, supported by numerous examples, illustrations, and problems. The text will also be of interest to those studying mechanical systems, such as wind turbines.  Features Offers the first book oriented to teaching experimental aerodynamics Covers standard experimental methods and modern research developments Presents both the physical principles and the implementation strategies of experimental aerodynamics Includes contributions from experts of the most recent developments in measurement techniques Contains worked examples and chapter problems, some using MATLAB  Author: Stefano Discetti, Andrea Ianiro","PKR 24,961.00","STEFANO DISCETTI",9781498704014,2017,"ENGINEERING > AERONAUTICAL ENGINEERING",1,"Hard Cover",English,454,images/books/9781498704014.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9781498704014&opt=3&sUBcAT=04
"AERO ENGINE COMBUSTOR CASING: EXPERIMENTAL DESIGN AND FATIGUE STUDIES (hb) 2017","Features • Presents theoretical investigation of life evaluation techniques  • Illustrates exhaustive information about fatigue life of an aero engine combustor  • Adopts a rational approach to the analysis domain underlying the complexities of the process  • Includes fatigue life calculations and related experiments for a gas turbine combustor case  •Details about performing an experimental/numerical design of the combustor  Summary The book is focused on theoretical and experimental investigation aimed at detecting and selecting proper information related to the fundamental aspect of combustion casing design,performance and life evaluation parameters. A rational approach has been adopted to the analysis domain underlying the complexities of the process.  Author: Sashi Kanta Panigrahi, Niranjan Sarangi","PKR 29,121.00","SASHI KANTA PANIGRAHI",9781138032835,2017,"ENGINEERING > AERONAUTICAL ENGINEERING",1,"Hard Cover",English,156,images/books/9781138032835.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9781138032835&opt=3&sUBcAT=04
"ADVANCED FLIGHT DYNAMICS WITH ELEMENTS OF FLIGHT CONTROL (pb) 2017","Features Focus on unified nonlinear approach, with nonlinear analysis tools Provides an up-to-date, corrected, and unified presentation of aircraft trim, stability and control analysis including nonlinear phenomena and closed-loop stability analysis Contains a computational tool and real-life example carried through the chapters Includes complementary nonlinear dynamic inversion control approach, with relevant aircraft examples Fills the gap in the market for a text including non-linear flight dynamics and continuation methods Summary Advanced Flight Dynamics aim to integrate the subjects of aircraft performance, trim and stability/control in a seamless manner. Advanced Flight Dynamics highlights three key and unique viewpoints. Firstly, it follows the revised and corrected aerodynamic modeling presented previously in recent textbook on Elementary Flight Dynamics. Secondly, it uses bifurcation and continuation theory, especially the Extended Bifurcation Analysis (EBA) procedure devised by the authors, to blend the subjects of aircraft performance, trim and stability, and flight control into a unified whole. Thirdly, rather than select one control design tool or another, it uses the generalized Nonlinear Dynamic Inversion (NDI) methodology to illustrate the fundamental principles of flight control.   Advanced Flight Dynamics covers all the standard airplane maneuvers, various types of instabilities normally encountered in flight dynamics and illustrates them with real-life airplane data and examples, thus bridging the gap between the teaching of flight dynamics/ control theory in the university and its practice in airplane design bureaus.   The expected reader group for this book would ideally be senior undergraduate and graduate students, practicing aerospace/flight simulation engineers/scientists from industry as well as researchers in various organizations.  Key Features:  Focus on unified nonlinear approach, with nonlinear analysis tools.  Provides an up-to-date, corrected, and unified presentation of aircraft trim, stability and control analysis including nonlinear phenomena and closed-loop stability analysis.  Contains a computational tool and real-life example carried through the chapters.  Includes complementary nonlinear dynamic inversion control approach, with relevant aircraft examples.  Fills the gap in the market for a text including non-linear flight dynamics and continuation methods.  Author: Nandan K. Sinha, N. Ananthkrishnan","PKR 12,481.00","NANDAN K. SINHA",9781138746039,2017,"ENGINEERING > AERONAUTICAL ENGINEERING",1,Paperback,English,348,images/books/9781138746039.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9781138746039&opt=3&sUBcAT=04
"AIRCRAFT PROPULSION AND GAS TURBINE, 2e (hb) 2017","Aircraft Propulsion and Gas Turbine Engines, Second Edition builds upon the success of the book’s first edition, with the addition of three major topic areas: Piston Engines with integrated propeller coverage; Pump Technologies; and Rocket Propulsion. The rocket propulsion section extends the text’s coverage so that both Aerospace and Aeronautical topics can be studied and compared. Numerous updates have been made to reflect the latest advances in turbine engines, fuels, and combustion. The text is now divided into three parts, the first two devoted to air breathing engines, and the third covering non-air breathing or rocket engines.   Features Provides a readable, up-to-date as well as future trends of aircraft and rocket propulsion systems Adds coverage of piston engines and propeller technology that power Unmanned Air Vehicles and small aircraft Describes utilization of airbreathing engines in rockets for extended range Adds pump technology topics and biofuels for aircraft Includes a Solutions Manual, Exam Supplement, Figure Slides, and web resources  Author: Ahmed F. El-Sayed","PKR 27,041.00","AHMED F. EL-SAYED",9781466595163,2017,"ENGINEERING > AERONAUTICAL ENGINEERING",2,"Hard Cover",English,1448,images/books/9781466595163.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9781466595163&opt=3&sUBcAT=04
"AERONAUTICAL TELECOMMUNICATIONS NETWORK: ADVANCES, CHALLENGES, AND MODELING (pb)2017","Addresses the Challenges of Modern-Day Air Traffic  Air traffic control (ATC) directs aircraft in the sky and on the ground to safety, while the Aeronautical Telecommunications Network (ATN) comprises all systems and phases that assist in aircraft departure and landing. The Aeronautical Telecommunications Network: Advances, Challenges, and Modeling focuses on the development of ATN and examines the role of the various systems that link aircraft with the ground. The book places special emphasis on ATC—introducing the modern ATC system from the perspective of the user and the developer—and provides a thorough understanding of the operating mechanism of the ATC system. It discusses the evolution of ATC, explaining its structure and how it works; includes design examples; and describes all subsystems of the ATC system.  In addition, the book covers relevant tools, techniques, protocols, and architectures in ATN, including MIPv6, air traffic control (ATC), security of air traffic management (ATM), very-high-frequency (VHF) digital link (VDL), aeronautical radio and satellite communications, electromagnetic interference to aeronautical telecommunications, quality of service (QoS)-satisfied ATN routing mechanism speed dynamic environments, and service-oriented architecture (SOA)-based ATN transmission control algorithm. It also incorporates published research and technical reports to illustrate existing problems, highlight current methods and opportunities, and consider future directions and trends.  The authors:  Provide an overview of ATN Illustrate the composition of the ATC system Explain how to design an ATC system Reveal how to use an ATC system to control in-flight airplanes Present the results of author research on spatial mitigation Introduce the electromagnetic interference effects and response measures of aviation communications equipment Analyze the protective measures of aircraft and ground stations against electromagnetic interference The Aeronautical Telecommunications Network: Advances, Challenges, and Modeling highlights the advances, challenges, and modeling of ATN, and implements strategies for integrating existing and future data communications networks into a single internetwork serving the aeronautical industry. This book can aid readers in working to ensure the effective management of air traffic and airspace, and the safety of air transport.  Author: Sarhan M. Musa, Zhijun Wu","PKR 12,481.00","SARHAN M. MUSA",9781138747524,2017,"ENGINEERING > AERONAUTICAL ENGINEERING",1,Paperback,English,504,images/books/9781138747524.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9781138747524&opt=3&sUBcAT=04
"FUNDAMENTALS OF ROCKET PROPULSION (hb) 2017","The book follows a unified approach to present the basic principles of rocket propulsion in concise and lucid form. This textbook comprises of ten chapters ranging from brief introduction and elements of rocket propulsion, aerothermodynamics to solid, liquid and hybrid propellant rocket engines with chapter on electrical propulsion. Worked out examples are also provided at the end of chapter for understanding uncertainty analysis. This book is designed and developed as an introductory text on the fundamental aspects of rocket propulsion for both undergraduate and graduate students. It is also aimed towards practicing engineers in the field of space engineering. This comprehensive guide also provides adequate problems for audience to understand intricate aspects of rocket propulsion enabling them to design and develop rocket engines for peaceful purposes.  Features Concise and focused treatment of rocket/missile propulsion with both theories and experiments Discusses monopropellant rocket motors and electric propulsion Appreciation of rocket propulsion and its applications Focus on fundamental processes involved in the chemical rocket engine Learning outcomes for each chapter, multiple worked examples, problems and solutions, and review questions alongwith detailed solutions manual included  Author: DP Mishra Dr. D.P. Mishra is a professor in the Department of Aerospace Engineering at Indian Institute of Technology (IIT) Kanpur, Kanpur, India where he was instrumental in establishing a combustion laboratory. He currently holds the Indian Oil Golden Jubilee Professional Chair in IIT Kanpur. He was a Visiting Professor in 2002 at the Tokyo-Denki University, Japan. His areas of research interest include combustion, computational fluid dynamics, atomization, etc. He is the recipient of the Young Scientist Award in 1991 from the Ministry of New and Renewable Energy, Government of India. He was conferred the INSA-JSPS Fellowship in 2002. In recognition of his research, Dr. Mishra received the Sir Rajendranath Mookerjee Memorial Award from the Institution of Engineers (India). Dr. Mishra is a recipient of the Samanta Chadrasekhar Award for his contributions to science and technology. For technological contribution for the common people, he has been conferred with the Vikash Prerak Sanman in 2010. Currently he is serving as an Assistant Editor, International Journal of Hydrogen Energy, Elsevier, USA. Besides this, he also serves as an editorial board member of Journal of the Chinese Institute of Engineers, Taylor & Francis, and International Journal of Turbo and Jet engines. Dr. Mishra has six Indian patents and around 200 research papers in refereed Journals and in conference proceedings to his credit. He has authored a textbook titled ","PKR 18,513.00","D. P. MISHRA",9781498785358,2017,"ENGINEERING > AERONAUTICAL ENGINEERING",1,"Hard Cover",English,462,images/books/9781498785358.jpg,http://paramountbooks.com.pk/loginindex.asp?isbn=9781498785358&opt=3&sUBcAT=04
