"RELIC MASTER: THE BOOK OF THE CROW 1 (pb)","Raffi is apprenticed to the Relic Master, Galen, whose task is to keep safe the relics of a bygone age. But his powers are weakening and he and Raffi set off to meet the Makers in the City of the Crows and discover why. The journey is beset with dangers and Raffi's courage is tested at every turn. They are joined by the enigmatic girl Carys and face an uncertain future in the City of Destruction. Will they be able to summon the Crow to help them? Or will the everpresent Watch eventually eliminate them?  Author: Catherine Fisher","PKR 1,454.00","CATHERINE FISHER",9780099263937,2018,"BUSINESS > ADVERTISING",1,Paperback,English,224,images/books/9780099263937.jpg,http://paramountbooks.com.pk/loginindex.asp?title=RELIC%2DMASTER%3A%2DTHE%2DBOOK%2DOF%2DTHE%2DCROW%2D1%2D%28pb%29&isbn=9780099263937&opt=3&SubCat=01&Cat=01002
"PROGRAMMATIC ADVERTISING (hb)2016","One of the first detailed books on the trending topic of digital marketing ? Offers implementation oriented guidance for advertisers, media sales and media consultants  Provides a comprehensive understanding for the advertising eco-system as a whole Contributions from well-known internet thought-leaders and experts of digital economy  This fundamental guide on programmatic advertising explains in detail how automated, data-driven advertising really works in practice and how the right adoption leads to a competitive advantage for advertisers, agencies and media. The new way of planning, steering and measuring marketing may still appear complex and threatening but promising at once to most decision makers. This collaborative compendium combines proven experience and best practice in 22 articles written by 45 renowned experts from all around the globe. Among them Dr. Florian Heinemann/Project-A, Peter Würtenberger/Axel-Springer, Deirdre McGlashan/MediaCom, Dr. Marc Grether/Xaxis, Michael Lamb/MediaMath, Carolin Owen/IPG, Stefan Bardega/Zenith, Arun Kumar/Cadreon, Dr. Ralf Strauss/Marketingverband, Jonathan Becher/SAP and many more great minds.  Author: Oliver Busch is a profound insider and networker in the digital media scene. He dedicated his professional life to cross-channel media marketing ever since the early days of internet marketing back in the late 90s. Before joining Facebook in 2013, he served in several leading positions in agencies, media sales and with advertisers. Further, he has been engaged in different industry initiatives in and around the interactive advertising bureau iab. Transformation and adoption of digital innovation in marketing also forms a central theme in his work as a professional writer, speaker and moderator.","PKR 11,144.00","OLIVER BUSCH",9783319250212,2017,"BUSINESS > ADVERTISING",1,"Hard Cover",English,279,images/books/9783319250212.jpg,http://paramountbooks.com.pk/loginindex.asp?title=PROGRAMMATIC%2DADVERTISING%2D%28hb%292016&isbn=9783319250212&opt=3&SubCat=01&Cat=01002
"FUNDAMENTALS OF ADVERTISING 2e (pb) 1999","The Fundamentals of Advertising is widely recognized as the most comprehensive and informative introduction to the area for both professionals and students. The new edition has been fully revised and updated and provides a comprehensive coverage of the whole business of advertising and its associated promotional areas, including public relations, sales promotion and sponsorship.  The authors use a wide range of examples to illustrate their themes and an informative series of guidelines and checklists of value not only to students but to those applying the various techniques.   Topics the authors examine include: The role of the advertising agencies, Planning advertising campaigns, Setting budgets, The scope of below-the-line promotion, How advertising materials are created and produced, The issue of control in advertising, International advertising.  Author:  John Wilmshurst","PKR 7,694.00","JOHN WILMSHURST",9780750615624,2016,"BUSINESS > ADVERTISING",2,Paperback,English,400,images/books/9780750615624.jpg,http://paramountbooks.com.pk/loginindex.asp?title=FUNDAMENTALS%2DOF%2DADVERTISING%2D2e%2D%28pb%29%2D1999&isbn=9780750615624&opt=3&SubCat=01&Cat=01002
"THE HISTORY KEEPERS: NIGHTSHIP TO CHINA (pb)","When shocking news reaches the History Keepers' headquarters, Jake Djones is sent head-first into a new adventure. The time-travelling agents voyage from Shakespeare's England to Imperial China in pursuit of their most villainous foe yet, Xi Xiang, whose aim is to destroy trade links between east and west and throw the world into war. Jake, Nathan and Topaz must join forces with international agents in a race against the clock to stop him. And at the heart of the battle lies the key to a long-lost family member - will Jake find his brother after all this time? The past is in danger - only Jake Djones can save it!  ABOUT AUTHOR Damian Dibben has worked extensively as a screenwriter on projects as diverse as The Phantom Of The Opera and Puss In Boots. He is a keen explorer, inspired by everything from archaeology to cosmology, and loves nothing more than a great adventure story. Nightship To China is the third in his History Keepers series after The Storm Begins and Circus Maximus. The books have been translated into twenty-six languages. Damian lives on London's South Bank with his dog Dudley","PKR 1,662.00","DIBBEN DAMIAN",9780552564304,2014,"BUSINESS > ADVERTISING",1,Paperback,English,432,,http://paramountbooks.com.pk/loginindex.asp?title=THE%2DHISTORY%2DKEEPERS%3A%2DNIGHTSHIP%2DTO%2DCHINA%2D%28pb%29&isbn=9780552564304&opt=3&SubCat=01&Cat=01002
"BEST DIGITAL MARKETING CAMPAIGNS IN THE WORLD II, THE (pb)2014","In the second collection of The Best Digital Marketing Campaigns in the World, best-selling author Damian Ryan presents an international showcase of the most successful digital marketing campaigns in recent history.    Full of behind-the-scenes insights into campaign strategy, implementation and results, it explores how businesses and agencies, large and small, have harnessed social media, blogs, video, e-mail, mobile and search to boost their brand and engage with consumers. Covering a wide range of world-class, award-winning campaigns including Red Bull and Stratos, Peugeot: Let Your Body Drive, and Students Beans’ Freshersfields.com, The Best Digital Marketing Campaigns in the World II is an inspirational showcase of digital creativity. Providing a fascinating snapshot of the digital landscape and a privileged insight into some of the freshest, most creative thinking in the industry, this is a must-read for everyone studying or working in marketing and advertising.  Author: Damian Ryan is a digital media and marketing expert who has been working at the forefront of the media industry for 27 years. He established the first digital agency in the United Kingdom and Ireland in 1997, before moving into corporate finance as a digital media specialist. He is now a founding partner of Mediaventura.com. He is also the author of the no.1 Amazon digital marketing best-seller Understanding Digital Marketing (3rd edition to be published by Kogan Page in 2014). ","PKR 4,158.00","DAMIAN RYAN",9780749469689,2014,"BUSINESS > ADVERTISING",,Paperback,English,253,images/books/9780749469689.jpg,http://paramountbooks.com.pk/loginindex.asp?title=BEST%2DDIGITAL%2DMARKETING%2DCAMPAIGNS%2DIN%2DTHE%2DWORLD%2DII%2C%2DTHE%2D%28pb%292014&isbn=9780749469689&opt=3&SubCat=01&Cat=01002
"ADVERTISING CAMPAIGN STRATEGY A GUIDE TO MARKETING COMMUNICA PLANS 5e (pb) 2014","How do you orchestrate the next great advertising campaign? Find out with ADVERTISING CAMPAIGN STRATEGY: A GUIDE TO MARKETING COMMUNICATION PLANS. Inside you'll see step-by-step how to take a great idea through the complete advertising process. And because it's focused on campaigns, ADVERTISING CAMPAIGN STRATEGY: A GUIDE TO MARKETING COMMUNICATION PLANS is loaded with the tips you'll need to succeed in the class now and get your project chosen in the future.  Author: by Donald Parente and Kirsten Strausbaugh-Hutchinson ","PKR 38,732.00",HUTCHINSON,9781133434801,2014,"BUSINESS > ADVERTISING",,None,English,,images/books/9781133434801.jpg,http://paramountbooks.com.pk/loginindex.asp?title=ADVERTISING%2DCAMPAIGN%2DSTRATEGY%2DA%2DGUIDE%2DTO%2DMARKETING%2DCOMMUNICA%2DPLANS%2D5e%2D%28pb%29%2D2014&isbn=9781133434801&opt=3&SubCat=01&Cat=01002
"THE HISTORY KEEPERS: CIRCUS MAXIMUS (pb)","The second instalment of the internationally acclaimed series which follows the adventures of Jake Djones and the extraordinary secret service that protects the true course of history . . . It's their deadliest mission yet: track down Agata Zeldt, the most evil woman in history, as she plots to topple the empire of ancient Rome and throw the world into turmoil. Jake and his friends are forced to travel further back into history than ever before to save the day. Well, all of the days actually. In this exciting sequel, the History Keepers embark upon another rollercoaster adventure, taking them from the snowy wilds of Sweden to the streets of Rome at the height of its glory. Their search leads them to Circus Maximus, the colossal stadium at the heart of the ancient world. It will be the race of their lives . . .  ABOUT AUTHOR Damian Dibben, described by the Observer as `one of the hottest properties in children's fiction today,' is the creator of international publishing phenomenon, The History Keepers. The books are published in over 40 countries and translated into 26 languages. The books follow the adventures of Jake Djones who finds that his parents are missing - lost in time. Jake sets out to find them and joins the secret society known as The History Keepers. His life will never be the same again.","PKR 1,662.00","DIBBEN DAMIAN",9780552564298,2013,"BUSINESS > ADVERTISING",1,Paperback,English,480,,http://paramountbooks.com.pk/loginindex.asp?title=THE%2DHISTORY%2DKEEPERS%3A%2DCIRCUS%2DMAXIMUS%2D%28pb%29&isbn=9780552564298&opt=3&SubCat=01&Cat=01002
"ADVERTISING AND PROMOTION 9e(pb)2013","As the first definitive text to reflect the shift from the conventional methods of advertising to the more widely recognized approach of implementing an integrated marketing communications (IMC) strategy, this new special Indian edition of Advertising and Promotion continues to provide the most comprehensive and current knowledge for teaching the subject from an IMC Perspective. Built around an integrated marketing communications planning model, it recognizes the importance of coordinating all elements of the promotional mix to develop and implement an effective communications program.   Author: George Belch , Michael Belch , Keyoor Purani ","PKR 2,043.00","GEORGE E. BELCH",9781259026850,2013,"BUSINESS > ADVERTISING",9,Paperback,English,1064,images/books/9781259026850.jpg,http://paramountbooks.com.pk/loginindex.asp?title=ADVERTISING%2DAND%2DPROMOTION%2D9e%28pb%292013&isbn=9781259026850&opt=3&SubCat=01&Cat=01002
"AUDITING AND ASSURANCE, 2e (pb)","Auditing and Assurance explains the concepts, principles and techniques of auditing with a detailed presentation of their applications in real-life situations. With its simple and lucid language, this student-friendly and syllabi-oriented book covers recent development in the legal and regulatory framework governing the auditing work in India.  Captures recent developments:  &bull Comprehensive discussion of the Companies Act, 2015, affecting the auditing practices  &bull Full coverage of the newly introduced CARO 2015 for the latest provisions governing the audit practices.  &bull Emphasis on the modern techniques of auditing while retaining the basic concepts and principles   &bull Revised and updated case decisions and worked-out examples  Student-friendly features  &bull Concise and complete coverage of topics, with chapters divided into various sections and sub-sections to help find relevant matter easily  &bull Rich chapter-end features   &bull Case studies which requires utilizing the learning from the chapter to assess and resolve the situation    &bull 'Points to Ponder' for quick revision  &bull Exercises with questions as expected in exams  Author: Sanjib Kumar Basu ","PKR 619.00","S. K. BASU",9789332547971,2016,"BUSINESS > AUDITING",2,Paperback,English,616,images/books/9789332547971.jpg,http://paramountbooks.com.pk/loginindex.asp?title=AUDITING%2DAND%2DASSURANCE%2C%2D2e%2D%28pb%29&isbn=9789332547971&opt=3&SubCat=01&Cat=01003
"HANDBOOK OF PPSN_0033586RACTICAL AUDITING, A (pb)2014",,"PKR 785.00","B. N. TANDON",8121920418,2014,"BUSINESS > AUDITING",1,Paperback,English,653,images/books/8121920418.jpg,http://paramountbooks.com.pk/loginindex.asp?title=HANDBOOK%2DOF%2DPPSN%5F0033586RACTICAL%2DAUDITING%2C%2DA%2D%28pb%292014&isbn=8121920418&opt=3&SubCat=01&Cat=01003
"PRINCIPLE OF FRAUD EXAMINATION, 4e (pb) 2013","Accountants have historically had an important role in the detection and deterrence of fraud. As Joe Wells’ Principles of Fraud Examination 4th Edition illustrates, fraud is much more than numbers; books and records don’t commit fraud – people do. Widely embraced by fraud examination instructors across the country, Principles of Fraud Examination, 4th Edition, by Joseph Wells, is written to provide a broad understanding of fraud to today’s accounting students – what it is and how it is committed, prevented, detected, and resolved. This 4th edition of the text includes a chapter on frauds perpetrated against organizations by individuals outside their staff—a growing threat for many entities as commerce increasingly crosses technological and geographical borders.  New to This Edition • A new chapter on frauds perpetrated against organizations by individuals outside their staff has been added to the text. • All of the statistics in the text have been updated to include the most recent ACFE findings. • New material has been added to reflect the increasing use of electronic payments and other technology in fraud schemes. • The text has been updated to reflect all new and revised accounting standards and laws.  Author: Joseph T. Wells ","PKR 50,344.00","JOSEPH T. WELLS",9781118582886,2013,"BUSINESS > AUDITING",4,Paperback,English,544,images/books/9781118582886.jpg,http://paramountbooks.com.pk/loginindex.asp?title=PRINCIPLE%2DOF%2DFRAUD%2DEXAMINATION%2C%2D4e%2D%28pb%29%2D2013&isbn=9781118582886&opt=3&SubCat=01&Cat=01003
"AUDITING: A BUSINESS RISK APPROACH (W/ACL CD ROM) 8e(pb)2012","The auditing environment continues to change in dramatic ways, and new professionals must be prepared for a high standard of responsibility. You can prepare for these changes by using Gramling/Rittenberg/Johnstone's AUDITING: A BUSINESS RISK APPROACH, 8e, International Edition. AUDITING 8e explains the importance of understanding business risk, internal controls, and the professional judgment processes. In addition, it focuses more than ever on international audit standards and includes a renewed emphasis on professional skepticism, the review process, and sustainability audits. In addition, you will gain valuable experience by using the professional ACL auditing software, packaged with each new text, as you work with fraud cases. AUDITING 8e helps you understand the full range of auditing issues you'll need as a new professional in the new global environment.   Authors:  Audrey Gramling - Bellarmine University Larry E. Rittenberg - University of Wisconsin, Madison Karla Johnstone - University of Wisconsin, Madison ","PKR 62,761.00","AUDREY GRAMLING",9780538477666,2012,"BUSINESS > AUDITING",8,Paperback,English,960,images/books/9780538477666.jpg,http://paramountbooks.com.pk/loginindex.asp?title=AUDITING%3A%2DA%2DBUSINESS%2DRISK%2DAPPROACH%2D%28W%2FACL%2DCD%2DROM%29%2D8e%28pb%292012&isbn=9780538477666&opt=3&SubCat=01&Cat=01003
"AN INTRODUCTION TO THE ACCOUNTS AND AUDIT OF THE GOVERNMENT OF PAKISTAN (hb)2012 CODE NO. FSL-011","Author:  Zaka Ali  ","PKR 400.00","ZAKA ALI",99910319,2012,"BUSINESS > AUDITING",1,"Hard Cover",English,208,images/books/99910319.jpg,http://paramountbooks.com.pk/loginindex.asp?title=AN%2DINTRODUCTION%2DTO%2DTHE%2DACCOUNTS%2DAND%2DAUDIT%2DOF%2DTHE%2DGOVERNMENT%2DOF%2DPAKISTAN%2D%28hb%292012%2DCODE%2DNO%2E%2DFSL%2D011&isbn=99910319&opt=3&SubCat=01&Cat=01003
"CISA CERTIFIED INFORMATION SYSTEMS AUDITOR ALL-IN-ONE EXAM GUIDE WITH CD (pb)2011","Get complete coverage of all the material included on the Certified Information Systems Auditor exam inside this comprehensive resource. Written by an IT security and audit expert, this authoritative guide covers all six exam domains developed by the Information Systems Audit and Control Association (ISACA). You'll find learning objectives at the beginning of each chapter, exam tips, practice exam questions, and in-depth explanations. Designed to help you pass the CISA exam with ease, this definitive volume also serves as an essential on-the-job reference.   Covers all exam topics, including: IS audit process IT governance Network technology and security Systems and infrastructure lifestyle management IT service delivery and support Protection of information assets Physical security Business continuity and disaster recovery  Peter Gregory, CISSP, CISA is a career technologist and currently a security and risk manager at a financial management company in Redmond. He is the author of twenty books on security and technology. A board member of Evergreen State InfraGard, Peter is a co-founder of the Pacific CISO Forum, a graduate of the FBI Citizens? Academy, and a member of the board of advisors for the University of Washington certificate program on Information Assurance and Cybersecurity.  ","PKR 2,934.00","PETER GREGORY",9780070700550,2011,"BUSINESS > AUDITING",1,Paperback,English,645,images/books/9780070700550.jpg,http://paramountbooks.com.pk/loginindex.asp?title=CISA%2DCERTIFIED%2DINFORMATION%2DSYSTEMS%2DAUDITOR%2DALL%2DIN%2DONE%2DEXAM%2DGUIDE%2DWITH%2DCD%2D%28pb%292011&isbn=9780070700550&opt=3&SubCat=01&Cat=01003
"AUDITING CASES 8e(pb)2011","Knapp's AUDITING CASES, 8e, International Edition, uses real-world cases to acquaint you with the work environment of auditors. It also helps you recognize the red flags that often accompany problem audits. This new edition offers exciting new cases that cover the massive economic crisis that the U.S. and global economies have recently faced. In addition, new cases have been added to the ","PKR 6,538.00","MICHAEL C. KNAPP",9780538466806,2011,"BUSINESS > AUDITING",8,Paperback,English,553,images/books/9780538466806.jpg,http://paramountbooks.com.pk/loginindex.asp?title=AUDITING%2DCASES%2D8e%28pb%292011&isbn=9780538466806&opt=3&SubCat=01&Cat=01003
"AISE FORENSIC ACCOUTNING 4e (pb) 2011",,"PKR 50,665.00","W. STEVE ALBRECHT",9780538470865,2011,"BUSINESS > AUDITING",4,Paperback,English,672,images/books/9780538470865.jpg,http://paramountbooks.com.pk/loginindex.asp?title=AISE%2DFORENSIC%2DACCOUTNING%2D4e%2D%28pb%29%2D2011&isbn=9780538470865&opt=3&SubCat=01&Cat=01003
"AUDIT MANUAL WITH FORMS (REVISED EDITION) (hb)2011 FSL-013","Author:  Zaka Ali  ","PKR 1,200.00","ZAKA ALI",99910238,2011,"BUSINESS > AUDITING",1,"Hard Cover",English,174,images/books/99910238.jpg,http://paramountbooks.com.pk/loginindex.asp?title=AUDIT%2DMANUAL%2DWITH%2DFORMS%2D%28REVISED%2DEDITION%29%2D%28hb%292011%2DFSL%2D013&isbn=99910238&opt=3&SubCat=01&Cat=01003
"CAMBRIDGE INTERNATIONAL AS AND A LEVEL BUSINESS REVISION GUIDE 2e(pb)2017",,"PKR 1,795.00","PETER STIMPSON",9781316611708,2018,"BUSINESS > BUSINESS STUDIES",2,Paperback,English,284,images/books/9781316611708.jpg,http://paramountbooks.com.pk/loginindex.asp?title=CAMBRIDGE%2DINTERNATIONAL%2DAS%2DAND%2DA%2DLEVEL%2DBUSINESS%2DREVISION%2DGUIDE%2D2e%28pb%292017&isbn=9781316611708&opt=3&SubCat=01&Cat=01005
"CAMBRIDGE IGCSE® AND O LEVEL BUSINESS STUDIES, WORKBOOK, 2e (pb) 2018","We are working with Cambridge Assessment International Education to gain endorsement for this forthcoming series.  Reinforce learning and deepen understanding of the key concepts covered in the latest syllabus; an ideal course companion or homework book for use throughout the course.  - Develop and strengthen skills and knowledge with a wealth of additional exercises that perfectly supplement the Student's Book.  - Build confidence with extra practice for each lesson to ensure that a topic is thoroughly understood before moving on.  - Fully explore and analyse international businesses through exercises based on authentic case studies.  - Keep track of students' work with ready-to-go write-in exercises.  - Save time with all answers available in the Online Teacher's Guide.  Available in this series: Student Textbook Fifth edition (ISBN 9781510421233)  Student eTextbook (ISBN 9781510420106)  Whiteboard eTextbook (ISBN 9781510420113)  Workbook (ISBN 9781510421257) Online Teacher's Guide (ISBN 9781510424128) Study and Revision Guide (ISBN 9781510421264)  Author: Peter Stimpson, Karen Borrington","PKR 895.00","KAREN BORRINGTON",9781510421257,2018,"BUSINESS > BUSINESS STUDIES",2,Paperback,English,96,images/books/9781510421257.jpg,http://paramountbooks.com.pk/loginindex.asp?title=CAMBRIDGE%2DIGCSE%AE%2DAND%2DO%2DLEVEL%2DBUSINESS%2DSTUDIES%2C%2DWORKBOOK%2C%2D2e%2D%28pb%29%2D2018&isbn=9781510421257&opt=3&SubCat=01&Cat=01005
"CAMBRIDGE IGCSE® AND O LEVEL BUSINESS STUDIES REVISED COURSEBOOK 3e(pb) 2018",,"PKR 2,245.00","MEDI HOUGHTON",9781108563987,2018,"BUSINESS > BUSINESS STUDIES",3,Paperback,English,371,images/books/9781108563987.jpg,http://paramountbooks.com.pk/loginindex.asp?title=CAMBRIDGE%2DIGCSE%AE%2DAND%2DO%2DLEVEL%2DBUSINESS%2DSTUDIES%2DREVISED%2DCOURSEBOOK%2D3e%28pb%29%2D2018&isbn=9781108563987&opt=3&SubCat=01&Cat=01005
"CAMBRIDGE IGCSE® & O LEVEL BUSINESS STUDIES REVISION GUIDE 2e(pb) 2018",,"PKR 1,465.00","MEDI HOUGHTON",9781108441742,2018,"BUSINESS > BUSINESS STUDIES",2,Paperback,English,174,images/books/9781108441742.jpg,http://paramountbooks.com.pk/loginindex.asp?title=CAMBRIDGE%2DIGCSE%AE%2D%26%2DO%2DLEVEL%2DBUSINESS%2DSTUDIES%2DREVISION%2DGUIDE%2D2e%28pb%29%2D2018&isbn=9781108441742&opt=3&SubCat=01&Cat=01005
